Polarity_result
0.463,0.314,0.224,-0.7269
0.0,0.906,0.094,0.34
0.091,0.909,0.0,-0.1027
0.0,0.851,0.149,0.2732
0.398,0.602,0.0,-0.5106
0.0,1.0,0.0,0.0
0.264,0.543,0.194,-0.2263
0.231,0.769,0.0,-0.4404
0.444,0.556,0.0,-0.34
0.672,0.328,0.0,-0.6249
0.299,0.634,0.067,-0.765
0.0,1.0,0.0,0.0
0.359,0.641,0.0,-0.4215
0.0,0.685,0.315,0.3182
0.0,0.821,0.179,0.5719
0.0,0.402,0.598,0.8555
0.0,0.656,0.344,0.6369
0.0,0.684,0.316,0.7184
0.2,0.5,0.3,0.296
0.06,0.665,0.275,0.7778
0.0,0.601,0.399,0.8074
0.159,0.841,0.0,-0.5267
0.0,0.781,0.219,0.8074
0.0,0.545,0.455,0.6124
0.0,0.534,0.466,0.5413
0.0,0.621,0.379,0.7717
0.0,1.0,0.0,0.0
0.036,0.757,0.207,0.7351
0.0,0.337,0.663,0.7096
0.0,0.593,0.407,0.6269
0.0,0.566,0.434,0.7845
0.0,0.668,0.332,0.539
0.0,0.625,0.375,0.4588
0.0,0.775,0.225,0.4939
0.0,0.646,0.354,0.6696
0.0,0.638,0.362,0.8979
0.0,0.719,0.281,0.5994
0.0,0.686,0.314,0.4939
0.0,1.0,0.0,0.0
0.0,0.682,0.318,0.6369
0.0,0.745,0.255,0.6249
0.0,0.552,0.448,0.7579
0.0,0.525,0.475,0.5598
0.0,0.467,0.533,0.7818
0.0,0.781,0.219,0.4754
0.0,0.589,0.411,0.5413
0.0,0.685,0.315,0.3182
0.0,0.673,0.327,0.5267
0.0,0.707,0.293,0.4404
0.0,0.741,0.259,0.2732
0.0,0.641,0.359,0.4215
0.0,0.577,0.423,0.765
0.0,0.705,0.295,0.2716
0.0,1.0,0.0,0.0
0.383,0.617,0.0,-0.4767
0.0,0.707,0.293,0.4404
0.524,0.476,0.0,-0.5106
0.0,0.588,0.412,0.4215
0.429,0.571,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.593,0.407,0.6705
0.261,0.739,0.0,-0.3559
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.277,0.723,0.0,-0.3182
0.0,1.0,0.0,0.0
0.0,0.508,0.492,0.7003
0.0,0.625,0.375,0.6369
0.0,0.459,0.541,0.7096
0.338,0.662,0.0,-0.3724
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.551,0.449,0.6908
0.0,0.738,0.262,0.4939
0.267,0.517,0.216,-0.1531
0.231,0.769,0.0,-0.34
0.0,1.0,0.0,0.0
0.314,0.686,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,0.741,0.259,0.2732
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.725,0.275,0.2263
0.0,0.672,0.328,0.5994
0.0,1.0,0.0,0.0
0.0,0.58,0.42,0.4404
0.174,0.826,0.0,-0.2263
0.0,0.7,0.3,0.4588
0.0,1.0,0.0,0.0
0.0,0.638,0.362,0.5267
0.0,1.0,0.0,0.0
0.196,0.804,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.667,0.333,0.3612
0.0,0.633,0.367,0.4404
0.0,0.494,0.506,0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.588,0.412,0.4215
0.0,1.0,0.0,0.0
0.0,0.617,0.383,0.4767
0.0,0.693,0.307,0.4767
0.0,1.0,0.0,0.0
0.367,0.444,0.189,-0.3818
0.0,1.0,0.0,0.0
0.0,0.595,0.405,0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.549,0.451,0.6249
0.318,0.682,0.0,-0.4215
0.0,0.517,0.483,0.4215
0.0,0.69,0.31,0.4019
0.0,1.0,0.0,0.0
0.0,0.674,0.326,0.4404
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.25
0.0,0.874,0.126,0.0772
0.0,0.633,0.367,0.4404
0.0,0.5,0.5,0.4588
0.259,0.741,0.0,-0.4215
0.0,1.0,0.0,0.0
0.0,0.625,0.375,0.5574
0.0,0.575,0.425,0.5719
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.324,0.676,0.0,-0.34
0.0,1.0,0.0,0.0
0.0,0.811,0.189,0.2732
0.0,0.654,0.346,0.5719
0.0,1.0,0.0,0.0
0.209,0.791,0.0,-0.2755
0.302,0.698,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,0.633,0.367,0.4404
0.156,0.844,0.0,-0.1695
0.53,0.47,0.0,-0.835
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.753,0.247,0.5574
0.278,0.722,0.0,-0.4023
0.0,0.71,0.29,0.624
