Polarity_result
0.0,0.741,0.259,0.2732
0.0,0.459,0.541,0.7096
0.0,0.625,0.375,0.6369
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.906,0.094,0.34
0.324,0.676,0.0,-0.34
0.0,0.601,0.399,0.8074
0.0,0.725,0.275,0.2263
0.0,0.625,0.375,0.5574
0.0,1.0,0.0,0.0
0.0,0.577,0.423,0.765
0.0,0.705,0.295,0.2716
0.0,1.0,0.0,0.0
0.367,0.444,0.189,-0.3818
0.0,1.0,0.0,0.0
0.0,0.874,0.126,0.0772
0.0,0.693,0.307,0.4767
0.0,1.0,0.0,0.0
0.0,0.7,0.3,0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.156,0.844,0.0,-0.1695
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.25
0.0,0.707,0.293,0.4404
0.338,0.662,0.0,-0.3724
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.672,0.328,0.5994
0.0,0.71,0.29,0.624
0.0,0.821,0.179,0.5719
0.0,0.617,0.383,0.4767
0.0,0.685,0.315,0.3182
0.0,0.508,0.492,0.7003
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.641,0.359,0.4215
0.0,0.551,0.449,0.6908
0.0,0.738,0.262,0.4939
0.2,0.5,0.3,0.296
0.359,0.641,0.0,-0.4215
0.0,1.0,0.0,0.0
0.0,0.633,0.367,0.4404
0.0,1.0,0.0,0.0
0.0,0.58,0.42,0.4404
0.0,1.0,0.0,0.0
0.0,0.654,0.346,0.5719
0.0,0.633,0.367,0.4404
0.0,0.667,0.333,0.3612
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.463,0.314,0.224,-0.7269
0.0,1.0,0.0,0.0
0.0,0.633,0.367,0.4404
0.0,1.0,0.0,0.0
0.318,0.682,0.0,-0.4215
0.0,1.0,0.0,0.0
0.0,0.494,0.506,0.6249
0.0,0.402,0.598,0.8555
0.0,0.549,0.451,0.6249
0.0,0.638,0.362,0.5267
0.0,0.851,0.149,0.2732
0.0,1.0,0.0,0.0
