Polarity_result
0.074,0.744,0.182,0.9264
0.046,0.809,0.145,0.8867
0.0,0.831,0.169,0.8402
0.0,0.903,0.097,0.4404
0.11,0.758,0.131,0.5599
0.13,0.758,0.112,-0.3506
0.162,0.678,0.16,-0.0638
0.15,0.788,0.062,-0.4273
0.141,0.772,0.088,-0.5423
0.0,0.866,0.134,0.9647
0.0,0.862,0.138,0.6486
0.0,0.799,0.201,0.6486
0.052,0.892,0.056,0.1207
0.0,0.82,0.18,0.9704
0.0,0.921,0.079,0.2263
0.055,0.89,0.054,-0.036
0.097,0.696,0.207,0.9438
0.0,0.812,0.188,0.9062
0.0,0.619,0.381,0.9371
0.147,0.853,0.0,-0.3804
0.0,0.907,0.093,0.4973
0.027,0.842,0.131,0.7264
0.0,0.678,0.322,0.8588
0.074,0.812,0.115,0.8402
0.05,0.818,0.132,0.4767
0.027,0.886,0.087,0.5137
0.0,0.945,0.055,0.5672
0.05,0.866,0.084,0.296
0.073,0.794,0.133,0.5833
0.045,0.728,0.227,0.926
0.064,0.854,0.082,-0.0772
0.023,0.704,0.273,0.9911
0.0,0.779,0.221,0.9274
0.062,0.734,0.204,0.7351
0.023,0.952,0.025,0.0387
0.022,0.855,0.122,0.8221
0.091,0.909,0.0,-0.3222
0.0,0.844,0.156,0.9246
0.142,0.776,0.083,-0.8468
0.0,1.0,0.0,0.0
0.037,0.86,0.103,0.8268
0.052,0.692,0.255,0.9766
0.17,0.534,0.296,0.3794
0.017,0.87,0.114,0.8648
0.114,0.802,0.084,-0.5713
0.167,0.764,0.069,-0.9621
0.069,0.906,0.025,-0.6197
0.019,0.862,0.119,0.8148
0.089,0.838,0.074,-0.6837
0.222,0.708,0.071,-0.7502
0.03,0.809,0.161,0.9011
0.156,0.741,0.103,-0.8326
0.053,0.863,0.084,0.6249
0.0,0.923,0.077,0.1285
0.121,0.71,0.169,0.8377
0.0,0.736,0.264,0.902
0.068,0.794,0.138,0.6155
0.0,0.889,0.111,0.25
0.0,0.948,0.052,0.3182
0.187,0.701,0.112,-0.9134
0.046,0.753,0.202,0.9837
0.034,0.834,0.132,0.8442
0.127,0.723,0.15,0.6275
0.139,0.796,0.065,-0.7757
0.031,0.752,0.218,0.9284
0.046,0.811,0.143,0.9133
0.013,0.88,0.107,0.8723
0.048,0.673,0.279,0.8854
0.041,0.83,0.129,0.7912
0.109,0.891,0.0,-0.296
0.103,0.873,0.024,-0.8609
0.023,0.951,0.026,-0.0897
0.031,0.923,0.045,0.2272
0.164,0.776,0.061,-0.8728
0.107,0.795,0.098,-0.6258
0.042,0.911,0.046,0.1272
0.126,0.8,0.074,-0.8472
0.029,0.945,0.026,-0.0772
0.0,0.712,0.288,0.8591
0.095,0.802,0.103,0.0516
0.0,0.838,0.162,0.9041
0.08,0.92,0.0,-0.2732
0.288,0.647,0.064,-0.9845
0.084,0.758,0.158,0.3259
0.051,0.746,0.203,0.7991
0.09,0.855,0.055,-0.5182
0.0,0.877,0.123,0.4215
0.023,0.76,0.217,0.9491
0.05,0.824,0.126,0.5789
0.146,0.732,0.122,-0.4215
0.082,0.918,0.0,-0.431
0.0,0.963,0.037,0.5182
0.179,0.674,0.148,-0.1779
0.068,0.836,0.096,0.7184
0.154,0.768,0.078,-0.8814
0.222,0.689,0.088,-0.8519
0.162,0.838,0.0,-0.4717
0.0,0.857,0.143,0.3612
0.139,0.681,0.18,0.4703
0.0,0.857,0.143,0.7184
0.148,0.757,0.095,-0.38
0.097,0.746,0.157,0.4601
0.057,0.787,0.155,0.8564
0.174,0.734,0.091,-0.8454
0.072,0.599,0.329,0.8219
0.084,0.842,0.074,-0.0788
0.062,0.712,0.226,0.9318
0.095,0.785,0.12,0.4416
0.036,0.666,0.298,0.9871
0.051,0.818,0.131,0.9562
0.0,0.797,0.203,0.801
0.06,0.823,0.116,0.8535
0.23,0.626,0.144,-0.2542
0.026,0.79,0.184,0.8855
0.125,0.637,0.238,0.9615
0.115,0.885,0.0,-0.296
0.087,0.811,0.102,0.2263
0.0,0.832,0.168,0.6653
0.0,0.618,0.382,0.9186
0.0,0.784,0.216,0.765
0.134,0.755,0.111,-0.5143
0.084,0.693,0.223,0.9378
0.0,0.628,0.372,0.7964
0.0,0.873,0.127,0.9638
0.0,0.701,0.299,0.8689
0.0,0.775,0.225,0.7902
0.0,0.652,0.348,0.9967
0.0,0.832,0.168,0.8442
0.21,0.79,0.0,-0.3947
0.319,0.643,0.038,-0.9104
0.085,0.696,0.218,0.8842
0.049,0.838,0.113,0.8647
0.021,0.852,0.127,0.8036
0.025,0.905,0.07,0.4576
0.023,0.806,0.172,0.859
0.086,0.914,0.0,-0.25
0.031,0.935,0.033,0.0516
0.0,0.576,0.424,0.8834
0.209,0.744,0.047,-0.7096
0.087,0.871,0.043,-0.659
0.0,0.923,0.077,0.5301
0.086,0.749,0.164,0.8858
0.0,0.938,0.062,0.4939
0.0,1.0,0.0,0.0
0.084,0.833,0.083,-0.0168
0.028,0.892,0.08,0.4588
0.104,0.896,0.0,-0.5994
0.034,0.852,0.114,0.8528
0.0,1.0,0.0,0.0
0.171,0.768,0.06,-0.5377
0.068,0.849,0.083,0.1635
0.0,0.874,0.126,0.928
0.0,0.872,0.128,0.4767
0.027,0.716,0.257,0.9418
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.8689
0.0,0.855,0.145,0.8943
0.061,0.802,0.138,0.9476
0.018,0.772,0.21,0.9621
0.0,0.944,0.056,0.1406
0.031,0.682,0.287,0.9595
0.056,0.711,0.233,0.9916
0.059,0.791,0.15,0.9416
0.074,0.823,0.102,0.2617
0.13,0.648,0.222,0.5719
0.0,0.651,0.349,0.9657
0.237,0.721,0.042,-0.9824
0.199,0.723,0.078,-0.8004
0.01,0.75,0.24,0.9858
0.0,0.578,0.422,0.8591
0.0,0.919,0.081,0.5563
0.061,0.818,0.121,0.6076
0.12,0.784,0.096,-0.274
0.096,0.818,0.086,-0.2165
0.072,0.74,0.188,0.875
0.038,0.86,0.102,0.6808
0.0,0.626,0.374,0.9729
0.0,0.799,0.201,0.93
0.174,0.695,0.131,-0.524
0.092,0.857,0.051,-0.1096
0.094,0.857,0.049,-0.4515
0.021,0.77,0.209,0.9912
0.143,0.857,0.0,-0.7893
0.0,0.782,0.218,0.9325
0.0,0.779,0.221,0.7964
0.0,0.64,0.36,0.8612
0.071,0.797,0.132,0.5729
0.0,0.652,0.348,0.9741
0.05,0.847,0.103,0.6124
0.031,0.91,0.06,0.5574
0.086,0.872,0.042,-0.4621
0.035,0.844,0.121,0.8798
0.039,0.864,0.097,0.7507
0.013,0.904,0.083,0.8957
0.154,0.729,0.117,-0.4215
0.0,0.888,0.112,0.3962
0.087,0.786,0.127,0.2263
0.0,0.809,0.191,0.872
0.0,1.0,0.0,0.0
0.066,0.783,0.152,0.7206
0.097,0.881,0.022,-0.91
0.193,0.732,0.075,-0.7863
0.045,0.955,0.0,-0.3241
0.057,0.417,0.527,0.9501
0.019,0.708,0.273,0.9781
0.016,0.763,0.221,0.9791
0.109,0.835,0.056,-0.6478
0.143,0.857,0.0,-0.612
0.011,0.749,0.241,0.9771
0.0,0.713,0.287,0.7806
0.164,0.791,0.046,-0.777
0.027,0.625,0.348,0.9469
0.102,0.803,0.096,-0.0498
0.042,0.793,0.165,0.8118
0.0,0.93,0.07,0.846
0.0,1.0,0.0,0.0
0.075,0.806,0.119,0.6801
0.071,0.846,0.083,0.2975
0.19,0.758,0.052,-0.7326
0.095,0.779,0.126,0.1779
0.019,0.752,0.229,0.9656
0.187,0.813,0.0,-0.8689
0.06,0.755,0.186,0.6133
0.0,0.793,0.207,0.9423
0.035,0.847,0.118,0.7354
0.0,1.0,0.0,0.0
0.093,0.766,0.141,0.279
0.035,0.763,0.202,0.9224
0.0,0.802,0.198,0.8842
0.144,0.77,0.087,-0.6066
0.044,0.837,0.119,0.9115
0.1,0.859,0.041,-0.5785
0.0,0.881,0.119,0.4939
0.052,0.731,0.217,0.936
0.018,0.883,0.099,0.9099
0.009,0.855,0.136,0.9519
0.0,0.81,0.19,0.8934
0.024,0.835,0.14,0.9337
0.069,0.838,0.093,0.3453
0.0,0.751,0.249,0.8516
0.0,0.498,0.502,0.9337
0.0,0.827,0.173,0.8979
0.061,0.845,0.094,0.5413
0.02,0.773,0.208,0.9366
0.097,0.747,0.157,0.2878
0.142,0.728,0.13,-0.2692
0.081,0.827,0.093,0.2062
0.014,0.828,0.158,0.9741
0.043,0.855,0.102,0.735
0.175,0.696,0.129,-0.6258
0.139,0.689,0.172,0.6057
0.0,0.803,0.197,0.9666
0.0,0.864,0.136,0.7845
0.127,0.822,0.051,-0.8055
0.073,0.856,0.07,0.1872
0.061,0.909,0.03,-0.2654
0.067,0.874,0.058,-0.34
0.148,0.794,0.058,-0.9555
0.151,0.675,0.175,0.7259
0.165,0.808,0.027,-0.9235
0.065,0.749,0.186,0.8979
0.158,0.723,0.119,-0.4588
0.113,0.634,0.254,0.7184
0.0,0.794,0.206,0.9125
0.104,0.896,0.0,-0.5023
0.014,0.797,0.189,0.9788
0.028,0.828,0.143,0.7717
0.072,0.879,0.049,-0.1027
0.117,0.772,0.111,0.011
0.121,0.752,0.127,0.139
0.074,0.833,0.093,0.4437
0.057,0.837,0.105,0.2732
0.133,0.797,0.069,-0.7308
0.034,0.598,0.367,0.9732
0.022,0.78,0.198,0.9538
0.047,0.694,0.259,0.8858
0.059,0.586,0.355,0.8907
0.072,0.815,0.113,0.3182
0.049,0.784,0.167,0.7783
0.065,0.784,0.151,0.714
0.245,0.649,0.106,-0.7717
0.179,0.65,0.171,-0.1372
0.098,0.784,0.118,0.1779
0.0,1.0,0.0,0.0
0.056,0.781,0.164,0.9494
0.037,0.744,0.219,0.982
0.045,0.955,0.0,-0.3883
0.074,0.888,0.038,-0.8042
0.052,0.845,0.103,0.743
0.101,0.817,0.082,-0.3626
0.087,0.806,0.107,0.2516
0.0,0.89,0.11,0.8352
0.2,0.77,0.029,-0.8567
0.095,0.784,0.122,0.4286
0.136,0.864,0.0,-0.6249
0.3,0.568,0.132,-0.951
0.069,0.796,0.134,0.6133
0.0,1.0,0.0,0.0
0.04,0.696,0.264,0.9039
0.075,0.778,0.147,0.6147
0.017,0.737,0.245,0.9909
0.356,0.644,0.0,-0.93
0.136,0.807,0.057,-0.4854
0.037,0.926,0.036,-0.01
0.0,0.905,0.095,0.6369
0.065,0.701,0.234,0.9854
0.029,0.793,0.179,0.9687
0.084,0.759,0.158,0.6805
0.0,0.812,0.188,0.5719
0.039,0.843,0.118,0.743
0.13,0.705,0.165,0.2263
0.087,0.785,0.128,0.5234
0.0,0.853,0.147,0.6908
0.03,0.806,0.164,0.9371
0.016,0.85,0.134,0.9559
0.0,0.772,0.228,0.8858
0.043,0.79,0.167,0.9543
0.112,0.824,0.065,-0.3657
0.019,0.83,0.151,0.9445
0.078,0.922,0.0,-0.296
0.166,0.79,0.045,-0.7843
0.112,0.848,0.039,-0.5267
0.068,0.802,0.13,0.868
0.199,0.627,0.174,-0.1779
0.0,0.741,0.259,0.8687
0.038,0.699,0.262,0.9153
0.0,0.471,0.529,0.9735
0.0,0.671,0.329,0.8685
0.143,0.738,0.119,-0.5912
0.136,0.792,0.072,-0.3257
0.138,0.766,0.096,-0.4927
0.074,0.873,0.053,-0.5187
0.083,0.679,0.239,0.7357
0.103,0.645,0.252,0.9015
0.066,0.797,0.137,0.3806
0.035,0.832,0.132,0.9402
0.188,0.769,0.042,-0.937
0.136,0.864,0.0,-0.7626
0.078,0.84,0.083,0.2238
0.0,0.782,0.218,0.7506
0.076,0.763,0.161,0.4961
0.071,0.777,0.152,0.8592
0.0,0.799,0.201,0.9022
0.0,0.712,0.288,0.8519
0.037,0.948,0.014,-0.4027
0.039,0.812,0.149,0.8658
0.137,0.826,0.038,-0.9527
0.0,0.779,0.221,0.6597
0.016,0.782,0.202,0.9835
0.181,0.819,0.0,-0.5964
0.0,0.842,0.158,0.5324
0.065,0.7,0.235,0.987
0.172,0.758,0.071,-0.6124
0.128,0.754,0.119,-0.228
0.106,0.868,0.026,-0.9042
0.0,0.603,0.397,0.9476
0.079,0.67,0.25,0.9505
0.124,0.855,0.021,-0.9482
0.064,0.89,0.046,-0.5667
0.063,0.773,0.164,0.872
0.043,0.887,0.07,0.2023
0.101,0.745,0.154,0.25
0.112,0.764,0.124,0.2378
0.166,0.656,0.178,0.1027
0.105,0.76,0.135,0.648
0.143,0.857,0.0,-0.9217
0.121,0.862,0.016,-0.7684
0.102,0.753,0.145,0.6908
0.071,0.835,0.094,0.2792
0.061,0.855,0.084,0.5859
0.0,0.82,0.18,0.9503
0.11,0.864,0.026,-0.7007
0.0,0.783,0.217,0.923
0.102,0.772,0.127,0.2023
0.166,0.624,0.209,0.9491
0.0,0.748,0.252,0.9894
0.0,0.719,0.281,0.8481
0.087,0.762,0.151,0.7687
0.049,0.852,0.098,0.4588
0.116,0.775,0.11,0.0772
0.095,0.583,0.322,0.9729
0.0,0.816,0.184,0.7906
0.0,0.877,0.123,0.5994
0.0,0.674,0.326,0.9674
0.03,0.79,0.18,0.9812
0.0,0.804,0.196,0.6573
0.051,0.847,0.102,0.4019
0.178,0.743,0.079,-0.8897
0.103,0.848,0.048,-0.4956
0.0,0.702,0.298,0.714
0.116,0.748,0.136,-0.0763
0.048,0.881,0.071,0.2969
0.02,0.86,0.12,0.8542
0.06,0.684,0.256,0.9258
0.138,0.71,0.152,0.457
0.113,0.771,0.116,-0.1557
0.011,0.771,0.218,0.9712
0.034,0.907,0.06,0.2263
0.114,0.641,0.244,0.6705
0.066,0.847,0.087,0.2008
0.06,0.783,0.157,0.4939
0.096,0.871,0.033,-0.5647
0.0,0.756,0.244,0.7269
0.342,0.567,0.091,-0.7881
0.106,0.797,0.096,-0.0772
0.135,0.799,0.066,-0.4576
0.165,0.782,0.053,-0.8622
0.18,0.82,0.0,-0.8107
0.054,0.823,0.123,0.7872
0.084,0.778,0.138,0.8543
0.057,0.769,0.173,0.9113
0.0,1.0,0.0,0.0
0.05,0.783,0.167,0.9651
0.039,0.841,0.12,0.7231
0.0,0.773,0.227,0.875
0.197,0.762,0.041,-0.9476
0.0,0.862,0.138,0.6113
0.178,0.785,0.037,-0.5939
0.0,0.851,0.149,0.6482
0.21,0.739,0.051,-0.9361
0.115,0.787,0.098,-0.5994
0.022,0.9,0.079,0.7998
0.064,0.891,0.045,-0.25
0.044,0.712,0.244,0.9908
0.023,0.818,0.159,0.9824
0.131,0.768,0.101,-0.2742
0.041,0.824,0.135,0.9086
0.065,0.822,0.113,0.699
0.0,0.855,0.145,0.5994
0.0,0.632,0.368,0.8885
0.081,0.919,0.0,-0.296
0.053,0.848,0.099,0.1831
0.085,0.822,0.094,0.4019
0.092,0.759,0.15,0.8178
0.129,0.719,0.152,0.4005
0.0,0.759,0.241,0.9081
0.109,0.8,0.092,-0.7044
0.053,0.785,0.162,0.8972
0.0,0.876,0.124,0.6249
0.018,0.874,0.108,0.821
0.031,0.772,0.198,0.9451
0.04,0.713,0.247,0.9168
0.032,0.898,0.07,0.3612
0.0,0.879,0.121,0.5859
0.06,0.888,0.052,-0.1918
0.103,0.897,0.0,-0.34
0.0,0.709,0.291,0.96
0.0,0.75,0.25,0.9565
0.0,0.78,0.22,0.7351
0.268,0.732,0.0,-0.7131
0.0,0.702,0.298,0.9516
0.0,0.523,0.477,0.9274
0.0,0.867,0.133,0.6369
0.0,0.876,0.124,0.7269
0.079,0.877,0.044,-0.4659
0.121,0.879,0.0,-0.7003
0.112,0.663,0.225,0.9101
0.036,0.904,0.059,0.3832
0.069,0.655,0.276,0.7684
0.082,0.767,0.151,0.9341
0.052,0.831,0.117,0.605
0.0,0.887,0.113,0.7902
0.0,0.88,0.12,0.7309
0.0,0.738,0.262,0.9795
0.033,0.83,0.138,0.7443
0.017,0.879,0.104,0.7251
0.065,0.768,0.166,0.7845
0.084,0.608,0.308,0.7001
0.0,0.722,0.278,0.8268
0.03,0.883,0.086,0.7676
0.027,0.853,0.12,0.5647
0.0,0.758,0.242,0.9489
0.058,0.778,0.164,0.8221
0.0,0.859,0.141,0.9153
0.0,0.786,0.214,0.9466
0.133,0.816,0.052,-0.5251
0.0,0.68,0.32,0.8826
0.128,0.774,0.098,0.0258
0.169,0.645,0.186,0.188
0.092,0.822,0.086,-0.0516
0.072,0.879,0.049,-0.128
0.118,0.864,0.018,-0.89
0.037,0.702,0.261,0.9485
0.296,0.704,0.0,-0.9748
0.057,0.858,0.084,0.5328
0.19,0.654,0.156,-0.1379
0.054,0.831,0.114,0.6742
0.034,0.845,0.121,0.947
0.0,0.776,0.224,0.9325
0.019,0.886,0.095,0.6486
0.0,0.837,0.163,0.6249
0.071,0.759,0.17,0.754
0.073,0.842,0.085,0.0492
0.016,0.859,0.125,0.855
0.095,0.828,0.076,-0.3549
0.035,0.965,0.0,-0.1531
0.06,0.88,0.06,0.4708
0.067,0.872,0.061,-0.0772
0.0,0.856,0.144,0.7845
0.262,0.612,0.126,-0.9549
0.19,0.583,0.227,0.3182
0.08,0.665,0.255,0.9539
0.051,0.854,0.094,0.7053
0.063,0.67,0.267,0.936
0.072,0.703,0.225,0.926
0.109,0.891,0.0,-0.6124
0.069,0.715,0.217,0.9216
0.025,0.802,0.173,0.8008
0.15,0.85,0.0,-0.5267
0.009,0.799,0.191,0.9872
0.06,0.828,0.112,0.476
0.0,0.971,0.029,0.2263
0.0,0.957,0.043,0.4404
0.076,0.842,0.082,-0.34
