Polarity_result
0.127,0.52,0.353,0.9603
0.148,0.679,0.173,0.3651
0.155,0.633,0.212,0.9177
0.225,0.617,0.158,-0.7725
0.114,0.683,0.203,0.7584
0.096,0.713,0.191,0.6908
0.133,0.723,0.145,-0.1027
0.159,0.649,0.192,0.8899
0.253,0.747,0.0,-0.8316
0.089,0.677,0.234,0.9633
0.09,0.782,0.127,0.2516
0.169,0.684,0.147,-0.5574
0.139,0.633,0.228,0.977
0.055,0.739,0.206,0.9001
0.0,0.691,0.309,0.9042
0.089,0.591,0.32,0.9928
0.17,0.672,0.158,0.0034
0.036,0.597,0.367,0.9966
0.177,0.614,0.209,0.7572
0.106,0.73,0.164,0.8168
0.18,0.625,0.195,0.0867
0.056,0.551,0.394,0.9827
0.239,0.441,0.32,0.5716
0.041,0.53,0.429,0.9911
0.069,0.799,0.132,0.8976
0.136,0.825,0.04,-0.839
0.133,0.708,0.16,0.631
0.274,0.461,0.265,0.1336
0.133,0.696,0.171,0.4201
0.15,0.637,0.213,0.6361
0.023,0.825,0.152,0.9184
0.139,0.699,0.163,0.5007
0.24,0.543,0.217,-0.4266
0.285,0.629,0.086,-0.9638
0.06,0.577,0.363,0.9908
0.139,0.603,0.258,0.9042
0.088,0.608,0.304,0.9689
0.186,0.583,0.231,0.7361
0.327,0.6,0.074,-0.9746
0.031,0.541,0.429,0.9753
0.175,0.645,0.18,-0.0427
0.097,0.738,0.165,0.8442
0.095,0.597,0.308,0.9732
0.073,0.743,0.184,0.9919
0.107,0.743,0.15,0.7278
0.076,0.658,0.265,0.9799
0.089,0.656,0.254,0.9974
0.256,0.622,0.121,-0.9617
0.215,0.715,0.07,-0.9888
0.224,0.569,0.206,-0.276
0.131,0.649,0.22,0.9291
0.091,0.794,0.115,-0.0516
0.13,0.658,0.212,0.9946
0.135,0.657,0.208,0.7357
0.099,0.681,0.22,0.9724
0.037,0.58,0.383,0.992
0.116,0.667,0.217,0.9661
0.05,0.603,0.347,0.981
0.144,0.669,0.186,0.5757
0.17,0.667,0.163,-0.6869
0.044,0.618,0.338,0.9799
0.189,0.602,0.209,0.015
0.18,0.679,0.141,-0.9299
0.13,0.551,0.32,0.964
0.101,0.658,0.241,0.9729
0.176,0.684,0.14,-0.8519
0.155,0.673,0.172,0.3711
0.174,0.658,0.167,0.1081
0.356,0.498,0.147,-0.8126
0.094,0.641,0.265,0.924
0.218,0.606,0.176,-0.4767
0.118,0.647,0.235,0.9836
0.141,0.735,0.125,-0.816
0.46,0.445,0.095,-0.9951
0.04,0.704,0.256,0.9774
0.085,0.762,0.153,0.957
0.389,0.468,0.143,-0.9742
0.13,0.613,0.256,0.9912
0.348,0.525,0.127,-0.9042
0.265,0.549,0.185,-0.6745
0.039,0.603,0.357,0.9977
0.07,0.778,0.152,0.4951
0.41,0.493,0.096,-0.9894
0.175,0.537,0.288,0.9807
0.093,0.783,0.124,0.4184
0.199,0.591,0.21,0.1531
0.243,0.604,0.154,-0.9288
0.149,0.66,0.191,0.7469
0.267,0.553,0.18,-0.9933
0.14,0.626,0.234,0.9714
